주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
308-2-000021,간교마을 주차장,공영,노외,전라북도 익산시 성당면 함낭로 307-10,전라북도 익산시 성당면 와초리 43-1,10,4,미시행,평일+토요일+공휴일,12:00,03:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.074752,126.942256,2017-05-04
308-2-000022,교항마을 주차장,공영,노외,전라북도 익산시 성당면 다리목길 39-2,전라북도 익산시 성당면 성당리 141-1,15,4,미시행,평일+토요일+공휴일,13:00,04:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-7346,36.126001,126.925956,2017-05-04
308-2-000023,하와마을 주차장,공영,노외,전라북도 익산시 성당면 하와길 4,전라북도 익산시 성당면 와초리 231-2,15,4,미시행,평일+토요일+공휴일,14:00,05:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-6550,36.073968,126.932282,2017-05-04
308-2-000024,두동마을 주차장,공영,노외,전라북도 익산시 성당면 두동길 12,전라북도 익산시 성당면 두동리 421-2,15,4,미시행,평일+토요일+공휴일,15:00,06:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-0224,36.104550,126.921685,2017-05-04
308-2-000025,수산마을 주차장,공영,노외,전라북도 익산시 성당면 수산길 18-1,전라북도 익산시 성당면 갈산리 225-7,38,3,미시행,평일+토요일+공휴일,16:00,07:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-1556,36.098928,126.931299,2017-05-04
308-2-000026,대기마을 주차장,공영,노외,전라북도 익산시 성당면 한틀길 63,전라북도 익산시 성당면 대선리 607-3,11,4,미시행,평일+토요일+공휴일,17:00,08:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-6950,36.064042,126.933788,2017-05-04
308-2-000027,부곡마을 주차장,공영,노외,전라북도 익산시 성당면 부곡길 19,전라북도 익산시 성당면 부곡리 154-1,16,4,미시행,평일+토요일+공휴일,18:00,09:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-0126,36.113065,126.936356,2017-05-04
308-2-000028,모전마을 주차장,공영,노외,전라북도 익산시 성당면 모전길 1,전라북도 익산시 성당면 와초리 286-4,27,3,미시행,평일+토요일+공휴일,19:00,10:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.077813,126.932472,2017-05-04
308-2-000029,장전마을 주차장,공영,노외,전라북도 익산시 성당면 전밭길 18,전라북도 익산시 성당면 갈산리 1반,25,3,미시행,평일+토요일+공휴일,20:00,11:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-0295,36.129486,126.920548,2017-05-04
308-2-000030,갈산마을 주차장,공영,노외,전라북도 익산시 성당면 성당로 316,전라북도 익산시 성당면 갈산리 산98-1,10,4,미시행,평일+토요일+공휴일,21:00,12:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-1045,36.097440,126.930983,2017-05-04
308-1-000008,송학동 공영주차장,공영,노상,전라북도 익산시 고현로 11,전라북도 익산시 송학동 97-10,36,3,미시행,평일+토요일+공휴일,22:00,13:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-855-2851,35.939452,126.940268,2017-05-04
308-1-000009,송학동사무소 주차장,공영,노상,전라북도 익산시 고현로 20-10,전라북도 익산시 송학동 97-3,30,3,미시행,평일+토요일+공휴일,23:00,14:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-855-2851,35.939716,126.941150,2017-05-04
308-1-000010,익산시 보건소 주차장,공영,노상,전라북도 익산시 무왕로 975,전라북도 익산시 신동 142-8,29,3,미시행,평일+토요일+공휴일,00:00,15:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-4801,35.961944,126.966352,2017-05-04
308-2-000031,만석마을 주차장,공영,노외,전라북도 익산시 선화2로 318,전라북도 익산시 만석동 348-11,8,4,미시행,평일+토요일+공휴일,01:00,16:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.976286,126.918999,2017-05-04
308-1-000011,어양교회 임시공영주차장,공영,노상,전라북도 익산시 선화로 575-13,전라북도 익산시 어양동 27,23,3,미시행,평일+토요일+공휴일,02:00,17:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-831-3994,35.952219,126.989935,2017-05-04
308-1-000012,구어양동사무소 임시공영주차장,공영,노상,전라북도 익산시 동서로 63길 43,전라북도 익산시 어양동 661-1,29,3,미시행,평일+토요일+공휴일,03:00,18:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-3685,35.956193,126.984331,2017-05-04
308-2-000032,석교마을 주차장,공영,노외,전라북도 익산시 여산면 제남석교길 64-5,전라북도 익산시 여산면 제남리 829-2,25,3,미시행,평일+토요일+공휴일,04:00,19:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-836-5703,36.042559,127.082858,2017-05-04
308-2-000033,누황마을 주차장,공영,노외,전라북도 익산시 여산면 태성길 556,전라북도 익산시 여산면 태성리 62,20,4,미시행,평일+토요일+공휴일,05:00,20:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.062289,127.131761,2017-05-04
308-2-000034,원두마을 주차장,공영,노외,전라북도 익산시 여산면 원두길 39,전라북도 익산시 여산면 두여리 1062-1,20,4,미시행,평일+토요일+공휴일,06:00,21:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.072422,127.069252,2017-05-04
308-2-000035,원태마을 주차장,공영,노외,전라북도 익산시 여산면 구원태길 53,전라북도 익산시 여산면 태성리 581-1,21,3,미시행,평일+토요일+공휴일,07:00,22:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-836-5630,36.058901,127.107385,2017-05-04
308-2-000036,신외사마을 주차장,공영,노외,전라북도 익산시 여산면 호산길 161,전라북도 익산시 여산면 호산리 256-5,19,4,미시행,평일+토요일+공휴일,08:00,23:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.047277,127.105849,2017-05-04
308-2-000038,유점마을 주차장,공영,노외,전라북도 익산시 여산면 유점길,전라북도 익산시 여산면 호산리 산9-42,9,4,미시행,평일+토요일+공휴일,10:00,01:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.040974,127.110282,2017-05-04
308-2-000039,덕사마을 주차장,공영,노외,전라북도 익산시 여산면 태성1길 99,전라북도 익산시 여산면 태성리 826,13,4,미시행,평일+토요일+공휴일,11:00,02:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-834-3763,36.063164,127.102354,2017-05-04
308-1-000013,어양공원 주차장,공영,노상,전라북도 익산시 동서로 61길 34,전라북도 익산시 어양동 653-1,17,4,미시행,평일+토요일+공휴일,12:00,03:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.955512,126.981664,2017-05-04
308-1-000014,영등임시공영주차장1,공영,노상,전라북도 익산시 고봉로 270-9,전라북도 익산시 영등동 766-10,29,3,미시행,평일+토요일+공휴일,13:00,04:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.950698,126.966788,2017-05-04
308-1-000015,동초등학교 임시공영주차장,공영,노상,전라북도 익산시 동서로 51길 57,전라북도 익산시 영등동 155,80,1,미시행,평일+토요일+공휴일,14:00,05:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-830-6803,35.958352,126.977482,2017-05-04
308-1-000016,귀금속 판매센터 주차장,공영,노상,전라북도 익산시 무왕로 11길 6-31,전라북도 익산시 영등동 224-2,94,1,미시행,평일+토요일+공휴일,15:00,06:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.960207,126.975486,2017-05-04
308-1-000017,영등임시공영주차장2,공영,노상,전라북도 익산시 영등동 757-6,전라북도 익산시 영등동 757-6,26,3,미시행,평일+토요일+공휴일,16:00,07:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.955321,126.970327,2017-05-04
308-1-000018,시민공원 주차장,공영,노상,전라북도 익산시 궁동로 43,전라북도 익산시 영등동 814,134,1,미시행,평일+토요일+공휴일,17:00,08:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.970406,126.992986,2017-05-04
308-2-000040,영성마을 주차장,공영,노외,전라북도 익산시 남전1길 128,전라북도 익산시 오산면 신지리 373-3,25,3,미시행,평일+토요일+공휴일,18:00,09:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-841-2221,35.920965,126.888810,2017-05-04
308-2-000041,청수마을 주차장,공영,노외,전라북도 익산시 청수1길 18,전라북도 익산시 오산면 영만리 951-70,18,4,미시행,평일+토요일+공휴일,19:00,10:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-857-8127,35.959409,126.904830,2017-05-04
308-2-000042,서오산마을 주차장,공영,노외,전라북도 익산시 오산면 평동로 248-5,전라북도 익산시 오산면 오산리 308-10,18,4,미시행,평일+토요일+공휴일,20:00,11:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-841-4307,35.939166,126.908365,2017-05-04
308-2-000043,북신석마을 주차장,공영,노외,전라북도 익산시 오산면 북신석길 2,전라북도 익산시 오산면 신지리 70-27,26,3,미시행,평일+토요일+공휴일,21:00,12:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.949644,126.931930,2017-05-04
308-2-000044,남참마을 주차장,공영,노외,전라북도 익산시 오산면 남참길 20-1,전라북도 익산시 오산면 남전리 557-1,18,4,미시행,평일+토요일+공휴일,22:00,13:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-842-9450,35.918063,126.890458,2017-05-04
308-2-000045,신동마을 주차장,공영,노외,전라북도 익산시 오산면 후동길 2,전라북도 익산시 오산면 남전리 42-58,20,4,미시행,평일+토요일+공휴일,23:00,14:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-842-4338,35.919971,126.902871,2017-05-04
308-2-000046,학동마을 주차장,공영,노외,전라북도 익산시 오산면 군익로 2길 16-15,전라북도 익산시 오산면 송학리 617-1,29,3,미시행,평일+토요일+공휴일,00:00,15:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-855-1937,35.945095,126.928494,2017-05-04
308-2-000047,북찬마을 주차장,공영,노외,전라북도 익산시 오산면 남전 1길 68,전라북도 익산시 오산면 남전리 75-13,11,4,미시행,평일+토요일+공휴일,01:00,16:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-841-2529,35.925550,126.890974,2017-05-04
308-2-000037,신부마을 주차장,공영,노외,전라북도 익산시 여산면 신부길 23,전라북도 익산시 여산면 호산리 386,24,3,미시행,평일+토요일+공휴일,09:00,00:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-836-5417,36.046066,127.095502,2017-05-04
308-2-000048,신기촌마을 주차장,공영,노외,전라북도 익산시 왕궁면 평장1길 9,전라북도 익산시 왕궁면 평장리 298-40,15,4,미시행,평일+토요일+공휴일,02:00,17:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-832-4029,35.970964,127.091089,2017-05-04
308-2-000049,구봉마을 주차장,공영,노외,전라북도 익산시 왕궁면 봉암길 2,전라북도 익산시 왕궁면 구덕리 479-10,15,4,미시행,평일+토요일+공휴일,03:00,18:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.941834,127.081141,2017-05-04
308-2-000050,근남마을 주차장,공영,노외,전라북도 익산시 왕궁면 평장길 69-74,전라북도 익산시 왕궁면 평장리 182-3,40,3,미시행,평일+토요일+공휴일,04:00,19:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-851-1301,35.965174,127.062662,2017-05-04
308-2-000051,신흥마을 주차장,공영,노외,전라북도 익산시 왕궁면 신흥길 2,전라북도 익산시 왕궁면 흥암리 508-6,14,4,미시행,평일+토요일+공휴일,05:00,20:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.968161,127.089345,2017-05-04
308-2-000052,시대마을 주차장,공영,노외,전라북도 익산시 왕궁면 시대길 37,전라북도 익산시 왕궁면 도순리 443-13,13,4,미시행,평일+토요일+공휴일,06:00,21:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-836-8728,36.000546,127.079653,2017-05-04
308-2-000053,황암마을 주차장,공영,노외,전라북도 익산시 왕궁면 황암길 22-6,전라북도 익산시 왕궁면 쌍제리 128-1,7,4,미시행,평일+토요일+공휴일,07:00,22:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-291-8721,35.939559,127.071697,2017-05-04
308-2-000054,갈산마을 주차장,공영,노외,전라북도 익산시 왕궁면 흥암1길 142-1,전라북도 익산시 왕궁면 흥암리 832,22,3,미시행,평일+토요일+공휴일,08:00,23:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,35.962859,127.075485,2017-05-04
308-2-000055,당하마을 주차장,공영,노외,전라북도 익산시 용동면 당하길 32,전라북도 익산시 용동면 용성리 168-6,15,4,미시행,평일+토요일+공휴일,09:00,00:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-6429,36.112776,126.987029,2017-05-04
308-2-000056,흥왕마을 주차장,공영,노외,전라북도 익산시 용동면 흥왕길 52-2,전라북도 익산시 용동면 흥왕리 169-4,15,4,미시행,평일+토요일+공휴일,10:00,01:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-3571,36.105896,126.999560,2017-05-04
308-2-000057,화실마을 주차장,공영,노외,전라북도 익산시 용동면 광두원길 49,전라북도 익산시 용동면 화실리 524-1,15,4,미시행,평일+토요일+공휴일,11:00,02:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-4095,36.095332,126.991208,2017-05-04
308-2-000058,농소마을 주차장,공영,노외,전라북도 익산시 용동면 농소길 17,전라북도 익산시 용동면 구산리 1139-1,6,4,미시행,평일+토요일+공휴일,12:00,03:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-8996,36.129069,126.987522,2017-05-04
308-2-000059,비야마을 주차장,공영,노외,전라북도 익산시 용동면 비야1길 37,전라북도 익산시 용동면 대조리 351-1,31,3,미시행,평일+토요일+공휴일,13:00,04:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-1636,36.114226,127.008182,2017-05-04
308-2-000060,용성마을 주차장,공영,노외,전라북도 익산시 용동면 용동로 392-2,전라북도 익산시 용동면 용성리 277-1,15,4,미시행,평일+토요일+공휴일,14:00,05:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-862-4300,36.117206,126.986055,2017-05-04
308-2-000061,신화마을 주차장,공영,노외,전라북도 익산시 용동면 화배신화1길 60,전라북도 익산시 용동면 화배리 185-1,10,4,미시행,평일+토요일+공휴일,15:00,06:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.095428,127.009757,2017-05-04
308-2-000064,학동마을 주차장,공영,노외,전라북도 익산시 용안면 칠목학동 1길 33,전라북도 익산시 용안면 칠목리 435-2,45,2,미시행,평일+토요일+공휴일,18:00,09:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-861-7355,36.094221,126.970408,2017-05-04
308-2-000065,석우마을 주차장,공영,노외,전라북도 익산시 용안면 돌마루길 3,전라북도 익산시 용안면 법성리 3-5,15,4,미시행,평일+토요일+공휴일,19:00,10:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.140536,126.956780,2017-05-04
308-2-000066,입산마을 주차장,공영,노외,전라북도 익산시 용안면 입산1길 6,전라북도 익산시 용안면 동지산리 282-14,15,4,미시행,평일+토요일+공휴일,20:00,11:00,09:00,00:00,09:00,00:00,무료,0,0,0,0,0,0,0,무,무,전라북도 익산시청,063-859-5973,36.096352,126.959694,2017-05-04
